date,air_temp,sea_air_pre,humidity,sea_temp,vis,u,v,ASTD,DT,T_DT,sst-DT,label,ttd
2012-01-03 16:00,-1.2,1019.4,87,6.2,913.7,0.502147618,3.66576701,-7.4,-3.337617633,2.137617633,9.537617633,TRUE,10
2012-01-03 16:10,-1.5,1019.5,89.3,6.2,845,-4.443258801,1.190567607,-7.7,-3.224297644,1.724297644,9.424297644,TRUE,0
2012-01-12 15:30,0,1026.9,84.8,5,1049.9,-1.963615014,-3.484855244,-5,-2.551635759,2.551635759,7.551635759,TRUE,0
2012-01-24 22:30,-3.9,1021.7,84.5,3.6,629.8,-3.914729831,2.600940281,-7.5,-6.487168275,2.587168275,10.08716827,TRUE,10
2012-01-24 22:40,-4.1,1021.6,89.5,3.6,357.5,-3.811999949,2.749301072,-7.7,-5.77956448,1.67956448,9.37956448,TRUE,0
2012-01-31 15:00,0.7,1016.1,82.6,2.8,621.3,-1.442898585,-7.155979575,-2.1,-2.277518449,2.977518449,5.077518449,FALSE,250
2012-01-31 15:10,0.4,1016,90.4,2.8,263.7,-1.422808879,-6.751711997,-2.4,-1.13870332,1.53870332,3.93870332,FALSE,240
2012-01-31 15:20,0.3,1015.8,92.2,2.8,302.1,-0.943733356,-6.026555181,-2.5,-0.930145142,1.230145142,3.730145142,FALSE,230
2012-01-31 15:30,0.2,1015.4,93.1,2.7,324,0.00925024,-5.299991928,-2.5,-0.879073197,1.079073197,3.579073197,FALSE,220
2012-01-31 15:40,0.2,1015.6,93.8,2.7,336,-0.883874358,-5.225778996,-2.5,-0.763296626,0.963296626,3.463296626,FALSE,210
2012-01-31 15:50,0.5,1016,94.2,2.7,264.8,-1.896932353,-5.268932306,-2.2,-0.398340035,0.898340035,3.098340035,FALSE,200
2012-01-31 16:00,0.6,1016,94.6,2.7,316.7,-3.342322433,-4.617237351,-2.1,-0.233354551,0.833354551,2.933354551,FALSE,190
2012-01-31 16:10,0.7,1015.9,94.8,2.8,349.9,-4.064378516,-1.058691305,-2.1,-0.101104042,0.801104042,2.901104042,FALSE,180
2012-01-31 16:20,0.8,1015.8,95.1,2.9,489.1,-3.736817897,-1.426951997,-2.1,0.047180907,0.752819093,2.852819093,TRUE,170
2012-01-31 16:30,1,1015.6,95.3,2.9,1003.2,-4.896114053,-1.013936477,-1.9,0.279028976,0.720971024,2.620971024,TRUE,160
2012-01-31 16:40,1,1015.5,95.6,3,1085.9,-5.795327492,-0.232764397,-2,0.327111254,0.672888746,2.672888746,TRUE,150
2012-01-31 16:50,1,1015.5,95.7,3.1,1103.8,-5.82574146,0.933132597,-2.1,0.34308468,0.65691532,2.75691532,TRUE,140
2012-01-31 17:00,1,1015.4,95.7,3.1,1302.6,-6.652868904,0.793306588,-2.1,0.34308468,0.65691532,2.75691532,TRUE,130
2012-01-31 17:10,1,1015.4,95.9,3.1,1579,-6.204288844,1.093983519,-2.1,0.374950532,0.625049468,2.725049468,TRUE,120
2012-01-31 17:20,1.1,1015.3,95.8,3.2,2104.4,-5.770800003,2.991298601,-2.1,0.458884667,0.641115333,2.741115333,TRUE,110
2012-01-31 17:30,0.6,1015.5,95.7,3.2,3000,-5.197790136,5.125717287,-2.6,-0.056315347,0.656315347,3.256315347,TRUE,100
2012-01-31 17:40,0.1,1015.5,95.8,3.2,3000,-4.554292384,5.446872578,-3.1,-0.539649745,0.639649745,3.739649745,TRUE,90
2012-01-31 17:50,-0.2,1015.6,95.9,3.3,2980.8,-4.969262343,5.347563161,-3.5,-0.823332009,0.623332009,4.123332009,TRUE,80
2012-01-31 18:00,-0.3,1015.9,96,3.3,1733.5,-4.370328021,5.339497447,-3.6,-0.907341675,0.607341675,4.207341675,TRUE,70
2012-01-31 18:10,-0.5,1016.1,96,3.3,2091,-4.142899555,5.517824144,-3.8,-1.107062005,0.607062005,4.407062005,TRUE,60
2012-01-31 18:20,-0.7,1016.3,96.1,3.3,2704.2,-4.249497682,5.935635556,-4,-1.290976176,0.590976176,4.590976176,TRUE,50
2012-01-31 18:30,-0.7,1016.4,96.1,3.3,1839.3,-2.223130932,6.108002035,-4,-1.290976176,0.590976176,4.590976176,TRUE,40
2012-01-31 18:40,-0.9,1016.6,96.2,3.3,867.1,-0.656857543,5.057522928,-4.2,-1.474931238,0.574931238,4.774931238,TRUE,30
2012-01-31 18:50,-1.1,1016.9,96.2,3.3,868.9,-0.773680951,4.432991968,-4.4,-1.674665258,0.574665258,4.974665258,TRUE,20
2012-01-31 19:00,-1.3,1017,96.3,3.3,1043.6,-1.120537747,4.667375618,-4.6,-1.858668123,0.558668123,5.158668123,TRUE,10
2012-01-31 19:10,-1.5,1017.1,96.3,3.3,933.9,-2.649035117,5.383550218,-4.8,-2.058408952,0.558408952,5.358408952,TRUE,0
2012-03-17 2:20,8.1,1009.3,95.4,3.3,851.2,0.330776379,1.049088646,4.8,7.38376783,0.71623217,-4.08376783,TRUE,150
2012-03-17 2:30,8.1,1009,95.4,3.4,809.3,0.712931891,0.837692138,4.7,7.38376783,0.71623217,-3.98376783,TRUE,140
2012-03-17 2:40,8.1,1009,95.5,3.4,1156.6,1.437543918,1.083267042,4.7,7.400041247,0.699958753,-4.000041247,TRUE,130
2012-03-17 2:50,8.1,1009.1,95.5,3.4,635.8,0.183417183,0.571277636,4.7,7.400041247,0.699958753,-4.000041247,TRUE,120
2012-03-17 3:00,8,1009,95.6,3.4,436.9,0.145538184,0.684703321,4.6,7.316439154,0.683560846,-3.916439154,TRUE,110
2012-03-17 3:10,7.9,1008.9,95.7,3.4,570.4,0.226862422,0.870938253,4.5,7.232803201,0.667196799,-3.832803201,TRUE,100
2012-03-17 3:20,7.8,1008.9,95.7,3.4,379.7,0.227776515,1.68467144,4.4,7.132951301,0.667048699,-3.732951301,TRUE,90
2012-03-17 3:30,7.7,1008.8,95.8,3.4,299.1,1.161405911,-1.628231037,4.3,7.049278069,0.650721931,-3.649278069,TRUE,80
2012-03-17 3:40,7.6,1008.7,95.8,3.4,359.8,0.264355446,2.284757361,4.2,6.949422776,0.650577224,-3.549422776,TRUE,70
2012-03-17 3:50,7.5,1008.7,95.8,3.4,292.5,0.217562393,2.590881434,4.1,6.849567509,0.650432491,-3.449567509,TRUE,60
2012-03-17 4:00,7.3,1008.8,95.8,3.4,402.1,0.128421736,3.197422064,3.9,6.649857052,0.650142948,-3.249857052,TRUE,50
2012-03-17 4:10,7.2,1008.8,95.8,3.4,675.3,0.367847476,3.279434133,3.8,6.550001862,0.649998138,-3.150001862,TRUE,40
2012-03-17 4:20,7.1,1008.8,95.8,3.4,731.4,0.379292597,3.278130126,3.7,6.450146699,0.649853301,-3.050146699,TRUE,30
2012-03-17 4:30,7.1,1008.9,96.2,3.5,957.5,0.209269421,2.992692151,3.6,6.514508537,0.585491463,-3.014508537,TRUE,20
2012-03-17 4:40,7.1,1009,96.2,3.5,1034,0.08114854,3.098937707,3.6,6.514508537,0.585491463,-3.014508537,TRUE,10
2012-03-17 4:50,7.1,1009,96.3,3.5,1052,0.213487766,3.393290877,3.6,6.530531496,0.569468504,-3.030531496,TRUE,0
2012-03-29 2:50,6,1025.3,88.2,4.6,1047.2,-2.445988695,-2.641427512,1.4,4.049672701,1.950327299,0.550327299,FALSE,270
2012-03-29 3:00,5.8,1025.2,90,4.6,868.3,-2.116026908,-2.91246118,1.2,4.172842681,1.627157319,0.427157319,FALSE,260
2012-03-29 3:10,5.8,1025.1,91.1,4.6,668.6,-1.921314999,-2.432806749,1.2,4.365530486,1.434469514,0.234469514,FALSE,250
2012-03-29 3:20,5.6,1025,91.8,4.6,584.8,-0.986586015,-2.405545268,1,4.287016018,1.312983982,0.312983982,FALSE,240
2012-03-29 3:30,5.5,1025,92.4,4.5,689.7,0.047121952,-2.999629897,1,4.289828803,1.210171197,0.210171197,FALSE,230
2012-03-29 3:40,5.5,1025,92.7,4.5,841.6,0.548962695,-3.051006385,1,4.340728903,1.159271097,0.159271097,FALSE,220
2012-03-29 3:50,5.4,1024.9,92.9,4.5,1034.5,0.156828558,-2.895756344,0.9,4.274772891,1.125227109,0.225227109,FALSE,210
2012-03-29 4:00,5.4,1024.8,92.8,4.5,1245.6,0.030368174,-2.899840991,0.9,4.25789065,1.14210935,0.24210935,FALSE,200
2012-03-29 4:10,5.4,1024.7,92.5,4.5,1260.8,0.268163324,-2.686650039,0.9,4.207081927,1.192918073,0.292918073,FALSE,190
2012-03-29 4:20,5.4,1024.6,92.3,4.5,1223.9,-0.132397262,-2.296186178,0.9,4.173074445,1.226925555,0.326925555,FALSE,180
2012-03-29 4:30,5.4,1024.7,92.1,4.4,1278.3,-0.284169524,-2.383117219,1,4.138958963,1.261041037,0.261041037,TRUE,170
2012-03-29 4:40,5.5,1024.6,91.9,4.4,1255.4,0.197627458,-2.090680126,1.1,4.204455304,1.295544696,0.195544696,TRUE,160
2012-03-29 4:50,5.5,1024.5,91.9,4.4,1200.1,0.404374511,-2.365688326,1.1,4.204455304,1.295544696,0.195544696,TRUE,150
2012-03-29 5:00,5.5,1024.4,91.8,4.4,1219.4,0.96473979,-2.087888201,1.1,4.187299604,1.312700396,0.212700396,TRUE,140
2012-03-29 5:10,5.6,1024.3,91.8,4.4,1123.9,1.375533844,-1.716946896,1.2,4.287016018,1.312983982,0.112983982,TRUE,130
2012-03-29 5:20,5.6,1024.2,91.5,4.4,1042.5,1.934600524,-1.583452182,1.2,4.235376543,1.364623457,0.164623457,TRUE,120
2012-03-29 5:30,5.7,1024.1,91.2,4.3,978.7,2.122776141,-1.825875531,1.4,4.283189786,1.416810214,0.016810214,TRUE,110
2012-03-29 5:40,5.8,1024,90.5,4.3,976.4,2.143418039,-2.098990022,1.5,4.260833047,1.539166953,0.039166953,TRUE,100
2012-03-29 5:50,5.9,1024,89.8,4.3,958.4,2.120384154,-2.396658307,1.6,4.237104971,1.662895029,0.062895029,TRUE,90
2012-03-29 6:00,5.9,1024,89,4.3,950,1.56789798,-2.1981119,1.6,4.094456733,1.805543267,0.205543267,TRUE,80
2012-03-29 6:10,5.9,1024,88.7,4.3,930.3,1.02625497,-2.058349032,1.6,4.040518144,1.859481856,0.259481856,TRUE,70
2012-03-29 6:20,5.9,1024,88.6,4.3,914.3,0.656778212,-1.675900469,1.6,4.022484614,1.877515386,0.277515386,TRUE,60
2012-03-29 6:30,5.9,1024,88.5,4.3,930,0.760183103,-2.170742189,1.6,4.004424085,1.895575915,0.295575915,TRUE,50
2012-03-29 6:40,6.1,1024.1,87,4.3,1059.6,0.907109672,-2.859572003,1.8,3.929377689,2.170622311,0.370622311,TRUE,40
2012-03-29 6:50,6,1024.2,86,4.3,1001.2,-0.072596261,-2.598986299,1.7,3.643652018,2.356347982,0.656347982,TRUE,30
2012-03-29 7:00,5.9,1024.2,86.4,4.3,845,-0.161179275,-2.795357087,1.6,3.618915961,2.281084039,0.681084039,TRUE,20
2012-03-29 7:10,5.9,1024,87,4.3,797.8,0.381193826,-2.975683328,1.6,3.730276139,2.169723861,0.569723861,TRUE,10
2012-03-29 7:20,6.1,1023.8,85.5,4.3,982.8,1.139488541,-3.309315015,1.8,3.649051077,2.450948923,0.650948923,TRUE,0
2012-03-30 4:00,9.1,1014.4,95.5,4.8,1069.5,-2.650617928,-0.902343947,4.3,8.398493428,0.701506572,-3.598493428,FALSE,480
2012-03-30 4:10,9.1,1015,95.7,4.8,960.4,-4.016479975,1.22796116,4.3,8.431028054,0.668971946,-3.631028054,FALSE,470
2012-03-30 4:20,9.1,1015.1,95.9,4.7,421.5,-5.75338119,1.307136136,4.4,8.463454679,0.636545321,-3.763454679,FALSE,460
2012-03-30 4:30,9.1,1015.1,96.1,4.7,575.6,-4.486128002,0.353065931,4.4,8.495773305,0.604226695,-3.795773305,FALSE,450
2012-03-30 4:40,9,1015.1,96.1,4.7,872.3,-4.19303563,-0.241768913,4.3,8.395907342,0.604092658,-3.695907342,FALSE,440
2012-03-30 4:50,8.8,1015.1,96.1,4.6,386.7,-3.178146079,-0.373346359,4.2,8.196175488,0.603824512,-3.596175488,FALSE,430
2012-03-30 5:00,8.7,1015.1,96.2,4.6,214.1,-2.585278655,0.276286585,4.1,8.112414658,0.587585342,-3.512414658,FALSE,420
2012-03-30 5:10,8.8,1015.1,96.4,4.6,140.7,-3.488726075,0.280696235,4.2,8.244419989,0.555580011,-3.644419989,FALSE,410
2012-03-30 5:20,8.8,1015.1,96.5,4.6,99.6,-3.282519296,-0.339215371,4.2,8.260447489,0.539552511,-3.660447489,FALSE,400
2012-03-30 5:30,8.7,1015.1,96.5,4.6,98.9,-2.669642229,-0.403745427,4.1,8.160567843,0.539432157,-3.560567843,FALSE,390
2012-03-30 5:40,8.6,1015.1,96.5,4.6,112,-3.110275202,-0.752454762,4,8.060688218,0.539311782,-3.460688218,FALSE,380
2012-03-30 5:50,8.5,1015.1,96.6,4.6,105.8,-2.576989975,-1.330083708,3.9,7.976798797,0.523201203,-3.376798797,FALSE,370
2012-03-30 6:00,8.4,1015.2,96.6,4.6,85.4,-2.560548019,-1.361467532,3.8,7.876915774,0.523084226,-3.276915774,FALSE,360
2012-03-30 6:10,8.3,1015,96.7,4.6,85.9,-2.065780865,-1.221699398,3.7,7.792989073,0.507010927,-3.192989073,FALSE,350
2012-03-30 6:20,8.2,1014.9,96.7,4.6,81.1,-1.451757389,-2.035288796,3.6,7.69310265,0.50689735,-3.09310265,FALSE,340
2012-03-30 6:30,8.2,1014.8,96.7,4.5,81.4,-0.506310483,-3.058373701,3.7,7.69310265,0.50689735,-3.19310265,FALSE,330
2012-03-30 6:40,8.2,1014.8,96.8,4.5,84,-0.13958204,-3.196954309,3.7,7.70902851,0.49097149,-3.20902851,FALSE,320
2012-03-30 6:50,8.1,1014.7,96.9,4.5,85.4,-0.527607919,-3.257549675,3.6,7.625034081,0.474965919,-3.125034081,FALSE,310
2012-03-30 7:00,8.1,1014.8,96.9,4.5,93.7,-0.892771539,-3.072939794,3.6,7.625034081,0.474965919,-3.125034081,FALSE,300
2012-03-30 7:10,8.1,1014.8,97,4.5,95.9,-0.660396794,-3.335247528,3.6,7.640902498,0.459097502,-3.140902498,FALSE,290
2012-03-30 7:20,8.2,1014.8,97,4.5,98.4,-0.639382436,-2.726020928,3.7,7.740799228,0.459200772,-3.240799228,FALSE,280
2012-03-30 7:30,8.2,1014.8,97,4.5,113.7,-0.743437185,-2.386901999,3.7,7.740799228,0.459200772,-3.240799228,FALSE,270
2012-03-30 7:40,8.2,1014.8,97.1,4.5,127.8,-0.484811463,-2.960567149,3.7,7.756644087,0.443355913,-3.256644087,FALSE,260
2012-03-30 7:50,8.4,1014.8,97.1,4.5,191,-0.598103803,-2.939774114,3.9,7.956444484,0.443555516,-3.456444484,FALSE,250
2012-03-30 8:00,8.4,1014.8,97.1,4.5,422.1,-1.362363356,-2.214490029,3.9,7.956444484,0.443555516,-3.456444484,FALSE,240
2012-03-30 8:10,8.3,1015.1,97.1,4.5,208,-1.437525329,-1.665389122,3.8,7.856544276,0.443455724,-3.356544276,FALSE,230
2012-03-30 8:20,8.1,1015.1,97.1,4.5,89.3,-1.611898825,-2.530174337,3.6,7.656743915,0.443256085,-3.156743915,FALSE,220
2012-03-30 8:30,7.9,1015.1,97.1,4.5,81,-1.757366361,-2.306873094,3.4,7.456943624,0.443056376,-2.956943624,FALSE,210
2012-03-30 8:40,7.8,1015.2,97.1,4.5,80.7,-1.429513825,-1.538340087,3.3,7.357043505,0.442956495,-2.857043505,FALSE,200
2012-03-30 8:50,7.6,1015,97.1,4.5,78.1,-1.310277133,-1.375926537,3.1,7.157243321,0.442756679,-2.657243321,FALSE,190
2012-03-30 9:00,7.6,1015,97.2,4.5,79.3,-1.040463204,-1.82412618,3.1,7.173040517,0.426959483,-2.673040517,FALSE,180
2012-03-30 9:10,7.6,1015.2,97.2,4.5,83,-1.064448229,-2.262067631,3.1,7.173040517,0.426959483,-2.673040517,TRUE,170
2012-03-30 9:20,7.4,1015.3,97.2,4.5,87.1,-1.74377921,-1.649010026,2.9,6.973233512,0.426766488,-2.473233512,TRUE,160
2012-03-30 9:30,7.1,1015.5,97.1,4.5,83.8,-2.054122149,-2.321762734,2.6,6.657743173,0.442256827,-2.157743173,TRUE,150
2012-03-30 9:40,7,1015.4,97.2,4.5,77.6,-1.699218711,-2.472378566,2.5,6.573619707,0.426380293,-2.073619707,TRUE,140
2012-03-30 9:50,7.1,1015.2,97.3,4.5,83.6,-1.621134608,-2.159148578,2.6,6.689276092,0.410723908,-2.189276092,TRUE,130
2012-03-30 10:00,7.3,1015.2,97.3,4.5,97.5,-1.164523402,-1.501294524,2.8,6.889089891,0.410910109,-2.389089891,TRUE,120
2012-03-30 10:10,7.4,1015.2,97.3,4.5,107.3,-1.292889098,-1.654822583,2.9,6.988996815,0.411003185,-2.488996815,TRUE,110
2012-03-30 10:20,7.5,1015.2,97.3,4.5,124.8,-1.269289749,-0.799314414,3,7.088903756,0.411096244,-2.588903756,TRUE,100
2012-03-30 10:30,7.5,1015.3,97.3,4.5,139.5,-1.97427253,0.319762375,3,7.088903756,0.411096244,-2.588903756,TRUE,90
2012-03-30 10:40,7.5,1015.3,97.4,4.5,161.3,-1.58557312,0.214377897,3,7.104643505,0.395356495,-2.604643505,TRUE,80
2012-03-30 10:50,7.7,1015.5,97.4,4.5,236.9,-1.559617911,0.357200186,3.2,7.304464328,0.395535672,-2.804464328,TRUE,70
2012-03-30 11:00,7.8,1015.4,97.4,4.5,247,-1.368382252,0.295854715,3.3,7.404374763,0.395625237,-2.904374763,TRUE,60
2012-03-30 11:10,7.8,1015.2,97.4,4.5,163.5,-0.973932988,0.51132625,3.3,7.404374763,0.395625237,-2.904374763,TRUE,50
2012-03-30 11:20,7.9,1014.9,97.4,4.5,166.9,-1.094173099,-0.11307179,3.4,7.504285215,0.395714785,-3.004285215,TRUE,40
2012-03-30 11:30,8,1014.6,97.4,4.5,173.3,-0.648034062,-1.126965774,3.5,7.604195682,0.395804318,-3.104195682,TRUE,30
2012-03-30 11:40,8.2,1014.4,97.4,4.5,232,-0.367947344,-1.659703212,3.7,7.804016664,0.395983336,-3.304016664,TRUE,20
2012-03-30 11:50,8.2,1014.3,97.4,4.5,406.8,-0.447363811,-2.051795706,3.7,7.804016664,0.395983336,-3.304016664,TRUE,10
2012-03-30 12:00,8.3,1014.1,97.4,4.5,793.8,-0.859337421,-2.453882474,3.8,7.903927179,0.396072821,-3.403927179,TRUE,0
2012-04-02 22:40,10.5,1007.2,94.2,5,689.6,-1.355461144,1.60397166,5.5,9.581598838,0.918401162,-4.581598838,FALSE,320
2012-04-02 22:50,10.4,1007,94.6,5,1032.2,-1.03727792,1.825939352,5.4,9.548341429,0.851658571,-4.548341429,FALSE,310
2012-04-02 23:00,10.4,1006.9,94.9,5,1091.8,-0.97475662,1.972270147,5.4,9.597965738,0.802034262,-4.597965738,FALSE,300
2012-04-02 23:10,10.2,1006.8,95.1,5,1943.4,-1.983781439,1.163877657,5.2,9.431249679,0.768750321,-4.431249679,FALSE,290
2012-04-02 23:20,10.2,1006.7,95.2,5,2912.3,-2.287086289,1.236622944,5.2,9.447676257,0.752323743,-4.447676257,FALSE,280
2012-04-02 23:30,10.2,1006.4,95.4,5.1,3000,-1.996083036,0.652420502,5.1,9.480448413,0.719551587,-4.380448413,FALSE,270
2012-04-02 23:40,10.3,1006.2,95.5,5.1,3000,-3.304667402,-0.799483185,5.2,9.596639661,0.703360339,-4.496639661,FALSE,260
2012-04-02 23:50,10.3,1006.1,95.5,5.1,3000,-3.538327597,-1.081775307,5.2,9.596639661,0.703360339,-4.496639661,FALSE,250
2012-04-03 0:00,10,1006,95.4,5.1,3000,-3.999993908,0.006981313,4.9,9.280764017,0.719235983,-4.180764017,FALSE,240
2012-04-03 0:10,9.8,1005.8,95.5,5.1,3000,-2.83994778,0.966797086,4.7,9.097411586,0.702588414,-3.997411586,FALSE,230
2012-04-03 0:20,9.6,1005.5,95.5,5.1,3000,-2.111227957,2.791543751,4.5,8.897720547,0.702279453,-3.797720547,FALSE,220
2012-04-03 0:30,9.5,1005.2,95.7,5,3000,-1.241082001,2.840724462,4.5,8.830437177,0.669562823,-3.830437177,FALSE,210
2012-04-03 0:40,9.5,1004.8,95.8,5,3000,-1.107026158,2.352550336,4.5,8.846677731,0.653322269,-3.846677731,FALSE,200
2012-04-03 0:50,9.5,1004.5,95.9,5,2062,-2.41255376,1.946685479,4.5,8.862891285,0.637108715,-3.862891285,FALSE,190
2012-04-03 1:00,9.4,1004.2,95.9,5,1569.7,-2.970799981,0.885633939,4.4,8.763032096,0.636967904,-3.763032096,FALSE,180
2012-04-03 1:10,9.3,1003.9,96,5,1369.7,-3.389518935,0.266760925,4.3,8.679352617,0.620647383,-3.679352617,TRUE,170
2012-04-03 1:20,9.2,1003.1,96.1,4.9,1009.8,-3.002872194,1.368487701,4.3,8.595639291,0.604360709,-3.695639291,TRUE,160
2012-04-03 1:30,9.2,1002.7,96.2,4.9,622.3,-0.547059468,2.027492525,4.3,8.61176154,0.58823846,-3.71176154,TRUE,150
2012-04-03 1:40,9.2,1002.6,96.2,4.9,1901.4,-0.762494649,1.174138795,4.3,8.61176154,0.58823846,-3.71176154,TRUE,140
2012-04-03 1:50,9.1,1002.3,96.3,4.8,2865.1,-1.347923835,0.862033256,4.3,8.52798393,0.57201607,-3.72798393,TRUE,130
2012-04-03 2:00,9.1,1002.2,96.3,4.8,3000,-1.369251266,0.612495691,4.3,8.52798393,0.57201607,-3.72798393,TRUE,120
2012-04-03 2:10,9.1,1001.5,96.4,4.8,3000,-0.390668911,0.085894131,4.3,8.544048743,0.555951257,-3.744048743,TRUE,110
2012-04-03 2:20,9.1,1001.1,96.4,4.8,3000,0.635643387,-0.897751349,4.3,8.544048743,0.555951257,-3.744048743,TRUE,100
2012-04-03 2:30,9,1000.6,96.4,4.8,3000,-1.032837438,1.942484704,4.2,8.444172469,0.555827531,-3.644172469,TRUE,90
2012-04-03 2:40,8.9,1000,96.5,4.8,3000,-0.792857289,1.503787658,4.1,8.360327156,0.539672844,-3.560327156,TRUE,80
2012-04-03 2:50,8.8,999.2,96.5,4.8,3000,-0.683567064,-0.41561529,4,8.260447489,0.539552511,-3.460447489,TRUE,70
2012-04-03 3:00,8.9,998.8,96.6,4.8,3000,0.945612904,0.73879377,4.1,8.376331095,0.523668905,-3.576331095,TRUE,60
2012-04-03 3:10,9,998.6,96.6,4.8,2407.1,0.995309758,-0.468357221,4.2,8.476214221,0.523785779,-3.676214221,TRUE,50
2012-04-03 3:20,9.1,998.3,96.6,4.8,1897,1.039443803,-0.359939689,4.3,8.576097368,0.523902632,-3.776097368,TRUE,40
2012-04-03 3:30,9.1,998.1,96.7,4.9,1966.1,0.64740582,-0.625192533,4.2,8.592081181,0.507918819,-3.692081181,TRUE,30
2012-04-03 3:40,9.2,998,96.7,4.9,1909.4,1.129220969,-0.644096269,4.3,8.691967785,0.508032215,-3.791967785,TRUE,20
2012-04-03 3:50,9.2,997.9,96.7,4.9,978.1,-0.389068304,-0.699017778,4.3,8.691967785,0.508032215,-3.791967785,TRUE,10
2012-04-03 4:00,9.2,997.9,96.7,4.9,827,-1.289462775,0.165183991,4.3,8.691967785,0.508032215,-3.791967785,TRUE,0
2012-04-09 4:50,9.8,1019.2,93.9,5.6,820.2,-1.378730854,-0.243107449,4.2,8.832861928,0.967138072,-3.232861928,TRUE,120
2012-04-09 5:00,9.7,1019.2,94.2,5.6,564,-1.451563756,-0.378104037,4.1,8.783190579,0.916809421,-3.183190579,TRUE,110
2012-04-09 5:10,9.7,1019.3,94.5,5.6,641.2,-1.465008418,-0.322102991,4.1,8.833066843,0.866933157,-3.233066843,TRUE,100
2012-04-09 5:20,9.7,1019.3,94.8,5.6,805.7,-1.394883415,-0.119583692,4.1,8.882700106,0.817299894,-3.282700106,TRUE,90
2012-04-09 5:30,9.7,1019.3,95,5.6,747.7,-0.958322574,0.285688367,4.1,8.915653948,0.784346052,-3.315653948,TRUE,80
2012-04-09 5:40,9.6,1019.3,95,5.6,362.9,-0.879938761,0.956926213,4,8.815825608,0.784174392,-3.215825608,TRUE,70
2012-04-09 5:50,9.5,1019.4,95.2,5.6,245.4,-1.128622363,0.98803419,3.9,8.748829407,0.751170593,-3.148829407,TRUE,60
2012-04-09 6:00,9.4,1019.4,95.3,5.6,219.5,-2.168547632,0.370676635,3.8,8.665366378,0.734633622,-3.065366378,TRUE,50
2012-04-09 6:10,9.3,1019.5,95.5,5.6,151.2,-1.99011114,0.198639499,3.7,8.598184194,0.701815806,-2.998184194,TRUE,40
2012-04-09 6:20,9.3,1019.5,95.7,5.6,224.7,-1.152934985,-0.332777584,3.7,8.630732563,0.669267437,-3.030732563,TRUE,30
2012-04-09 6:30,9.4,1019.6,95.8,5.5,346.7,-0.762552534,-0.241895913,3.9,8.746821976,0.653178024,-3.246821976,TRUE,20
2012-04-09 6:40,9.4,1019.6,95.9,5.5,560.9,-0.958335192,-0.539994129,3.9,8.763032096,0.636967904,-3.263032096,TRUE,10
2012-04-09 6:50,9.4,1019.6,96,5.5,743.7,-1.328426416,-0.441908652,3.9,8.779215216,0.620784784,-3.279215216,TRUE,0
2012-04-14 20:50,7.2,1014.7,94.3,6.3,411.3,-1.056341888,-1.814977084,0.9,6.304745742,0.895254258,-0.004745742,FALSE,720
2012-04-14 21:00,7.2,1014.8,94.6,6.3,606.7,-0.982357961,-1.387433903,0.9,6.354282966,0.845717034,-0.054282966,FALSE,710
2012-04-14 21:10,7.1,1014.9,94.7,6.3,214.2,-1.187961047,-1.482817774,0.8,6.270924144,0.829075856,0.029075856,FALSE,700
2012-04-14 21:20,7,1014.9,94.9,6.3,119.6,-0.629178124,-1.361666218,0.7,6.203928967,0.796071033,0.096071033,FALSE,690
2012-04-14 21:30,6.9,1015,95.1,6.3,133.9,-0.56033181,-1.498675503,0.6,6.136812023,0.763187977,0.163187977,FALSE,680
2012-04-14 21:40,6.7,1014.9,95.2,6.3,112.8,-0.953154938,-2.202611102,0.4,5.953456345,0.746543655,0.346543655,FALSE,670
2012-04-14 21:50,6.6,1014.9,95.3,6.3,96.2,-0.960963934,-1.979027114,0.3,5.869897728,0.730102272,0.430102272,FALSE,660
2012-04-14 22:00,6.6,1014.9,95.5,6.3,106.9,-0.788207477,-1.276216664,0.3,5.902368144,0.697631856,0.397631856,FALSE,650
2012-04-14 22:10,6.5,1015,95.6,6.3,98.6,-0.527927004,-1.077633091,0.2,5.818714748,0.681285252,0.481285252,FALSE,640
2012-04-14 22:20,6.5,1015.1,95.7,6.3,90.3,-0.900767597,-1.672906972,0.2,5.834879003,0.665120997,0.465120997,FALSE,630
2012-04-14 22:30,6.5,1015.2,95.8,6.3,94.2,-1.13568749,-1.646272737,0.2,5.851016259,0.648983741,0.448983741,FALSE,620
2012-04-14 22:40,6.4,1015.3,95.8,6.3,88.7,-1.221296458,-1.455484442,0.1,5.751161276,0.648838724,0.548838724,FALSE,610
2012-04-14 22:50,6.3,1015.3,95.9,6.3,80.4,-1.255569849,-1.80652826,0,5.667409669,0.632590331,0.632590331,FALSE,600
2012-04-14 23:00,6.2,1015.4,95.9,6.3,95.6,-1.228631989,-2.291388975,-0.1,5.567551284,0.632448716,0.732448716,FALSE,590
2012-04-14 23:10,6.1,1015.4,96.1,6.3,99.8,-1.232629344,-2.289241119,-0.2,5.499804807,0.600195193,0.800195193,FALSE,580
2012-04-14 23:20,6.1,1015.3,96.1,6.3,89.6,-1.216208429,-1.459738695,-0.2,5.499804807,0.600195193,0.800195193,FALSE,570
2012-04-14 23:30,6.1,1015.4,96.2,6.3,88.7,-1.149782072,-1.384919199,-0.2,5.515820248,0.584179752,0.784179752,FALSE,560
